id	tweet	label 
5084	"En el HASHTAG apoyamos la lucha que miles de jóvenes sumándose al movimiento HASHTAG sacan a la calle cada viernes para combatir y frenar el cambio climático. 🗺  HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG 🌱 https://t.co/5DQhcMjopA"	others 
5085	USER No se puede estudiar para los exámenes porque entra uno acá y hablan de HASHTAG, de HASHTAG, de un lio con besos y no puerca idea de que hablan... Alguien que me contextualice...	others 
5086	A chingar a su madre USER y tus aficionados nacos molestando turistas en la calle 🤗#championsleague	anger 
5087	Un gol feo para la instancia del torneo y la jerarquía de Messi....pero podría valer una clasificación  HASHTAG HASHTAG	sadness 
5088	Si, he visto el capítulo 3 veces ya HASHTAG HASHTAG HASHTAG	others 
5089	Habrá que ganar al Levante (y dedicárselo a Chumi) HASHTAG HASHTAG	others 
5090	USER USER Cuál golpe de estado en HASHTAG? No mienta, no le digo vaya estudie pq ud sabe que USER es colombiano y se robó la presidencia, es un usurpador, tirado, dictador. Su amigo Hugo Chåvez, QEPD., fue el que hizo un golpe de Estado. Ud está acabado políticamente.	anger 
5091	Pablo ha fraCasado. En liquidació. HASHTAG	others 
5092	"Viva España. Y viva el Socialismo. 💪🏼🥀   HASHTAG"	joy 
5093	📸 Otra icónica imagen de la liberación de HASHTAG en la que tuvieron un papel determinante antifascistas españoles. HASHTAG HASHTAG https://t.co/M3oOtCMo8c	others 
5094	"Enfrentamiento de hoy en las semifinales de la HASHTAG HASHTAG:   HASHTAG vs HASHTAG https://t.co/1O5ByqLytg"	others 
5095	Incendio en HASHTAG: Las fotos de la última misa antes del fuego https://t.co/huukkGo46s… [Exclusivo USER] https://t.co/vEb0PjCkjO	others 
5096	Klopp diciendo que el mejor era Pelé, 😂😂😂😂 Toma Pelé!!! HASHTAG	joy 
5097	"Me voy a preparar unos mates, porque falta poco para un pequeño evento llamado ""la prueba del hilo dental""...ah no, es la semifinal de la HASHTAG!!! Sí, eso es..."	joy 
5098	USER Muy irresponsablemente el señor John Bolton continúa mintiendo sobre HASHTAG en HASHTAG  con la más absoluta frialdad y cálculo político para intentar engañar  al mundo y a sus propios jefes. Este señor necesita ser cuidadosamente  monitoreado y desmentido.	anger 
5099	"""Para viajar lejos, no hay mejor nave que un libro"" 📚❤ Sueños, magia, cultura, poemas, acción, naturaleza, amor, ciencia, historia... tenemos tanto por leer, no dejemos de transmitir el hábito de la lectura que tiene el increíble poder de acabar con la ignorancia. HASHTAG https://t.co/e1iwUjdcjO"	others 
5100	Daenerys con espada, MI FANTASÍA hecha realidad!! HASHTAG HASHTAG	joy 
5101	Cuando pienses que tienes un mal día piensa en como lo está pasando USER  HASHTAG	others 
5102	Leer un libro te alegra el alma, te da conciencia de la unidad. Acabo de leer uno HASHTAG	joy 
5103	"Celebré el HASHTAG escribiendo y rodeado de este simple puñado de tantos 📖 que me gustan y viven en casa. Como buen madrileño-aragonés celebro además HASHTAG, día grande de HASHTAG  A los que me preguntáis estoy terminando de pulir mi nueva novela con USER ✍🏻📚❤️ https://t.co/b2CICskE3z"	joy 
5104	Coutinho el mejor jugador del USER  HASHTAG 1-0 HASHTAG	others 
5105	Me repito pero, gracias universo por permitirme vivir en la misma linea temporal que HASHTAG.	others 
5106	Que aburrida que es HASHTAG. Siempre los mismos. Nada nuevo.	others 
5107	"Los días de HASHTAG deben ser festivos...  HASHTAG"	others 
5108	En el HASHTAG también te recomendamos la obra de USER. ¡Descubre a la autora de «La condición animal» (https://t.co/sGq4CbjT23) en esta HASHTAG de USER! https://t.co/kMmzfPihr2 USER HASHTAG https://t.co/KPbaAd9Gd6	others 
5109	"Hoy a las 12:00 les estudiantes se suman a la huelga internacional contra el cambio climático.  📣 No hay planeta B 🌍 HASHTAG  HASHTAG HASHTAG https://t.co/9x86V8zB29"	others 
5110	Es una pena que se quemase HASHTAG. Pero más pena me da que en 24h se hayan recaudado 700.000.000€ para restaurarla y que no recaudemos ese dinero para salvar vidas. Es vergonzoso.	sadness 
5111	"Legisladores y legisladoras del USER rechazan contundentemente el intento de Golpe de Estado contra el presidente legítimo USER y salen a la calle junto al pueblo zuliano y al USER a defender la soberanía de HASHTAG  USER  USER https://t.co/3pwO3kIvU3"	others 
5112	¡Allá voy! Dispuesta a ver HASHTAG HASHTAG HASHTAG HASHTAG Helado en mano... 🐲	joy 
5113	Que VOX haya obtenido 24 diputados, con unos 2,5 millones de personas, es mucho. 2,5 millones de personas, lo leéis bien?? 2,5 millones de personas a favor de la extrema derecha. HASHTAG HASHTAG MUY PREOCUPANTE.	others 
5114	Todo sobre el capítulo MÁS SANGRIENTO de esta octava temporada ¡Ojo, spoilers! 💥💥 HASHTAG https://t.co/x2rNqn6kBP	surprise 
5115	"HASHTAG Los Dothraki han tenido peor noche que el PP"	others 
5116	Hoy repetirán como loros ''Pese a Valverde y su inoperancia somos campeones de HASHTAG'' https://t.co/OUr9PMyzHL	others 
5117	Senador Scott llama a la milicia estadounidense a estar listos para acompañar a Guaidó y a los venezolanos HASHTAG HASHTAG HASHTAG https://t.co/NGe0gR6u3I https://t.co/9MCfDRp9Ry	others 
5118	Primer matchball salvado. La izquierda gana. En un mes tenemos el segundo. Seguiremos apostando por quienes defiendan los HASHTAG. HASHTAG HASHTAG	joy 
5119	Increíble haber visto esta tragedia en vivo. Gran pérdida para la humanidad. Un privilegio haber visitado por última vez HASHTAG Condolencias a todo HASHTAG y a HASHTAG por este día lamentable. https://t.co/MjLUMxFHe9	sadness 
5120	Tras las elecciones cuanto va a tardar el rojerío en echarle la culpa a Rajoy de comerse la mierda a puñados ? HASHTAG	anger 
5121	"""La felicidad no se compra, pero puedes comprar libros y eso, para mi, es lo mismo""  HASHTAG   HASHTAG"	others 
5122	Una lástima el incendio en la mítica, emblemática y querida Catedral de HASHTAG en París. Foto mía del año 2004. https://t.co/4Js823lKXm	sadness 
5123	“Los libros son el mejor viático que he encontrado para este humano viaje”. HASHTAG	joy 
5124	"Yo NO CREO en las casualidades.  Un devastador incendio en HASHTAG, un Lunes Santo.  Cómo quisiera equivocarme... porque al margen de las incalculables pérdidas, la tragedia en sí misma representa muchas cosas que como católicos debemos comprender y meditar desde la fe. https://t.co/pMBau6md0b"	sadness 
5125	Es  imposible entender cómo no está Politizada nuestra forma de alimentarnos , siendo el sistema alimentario el responsable de mas del 50% del calentamiento global. HASHTAG HASHTAG HASHTAG HASHTAG	anger 
5126	La situación en HASHTAG se está desarrollando, es supremamente difícil llegar a conclusiones. En cualquier caso, no se puede olvidar que el régimen de facto no cuenta con capacidad alguna para resolver la grave crisis y el quiebre en el sector militar es cada vez más patente.	others 
5127	HASHTAG quienes morirán hoy en el 8 X 03 ???	others 
5128	Después de ver tantas cosas malas todos los días, disfrutar de HASHTAG es un milagro.  HASHTAG	others 
5129	A seis días sin luz, Venezuela anuncia restablecimiento total https://t.co/PcGyLxQwMa HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/KScruXUUvn	others 
5130	HASHTAG DE UN PARTIDO IZQUIERDA a favor  de MADURO USER	others 
5131	Silencio, lágrimas y un avemaría en la noche más oscura de HASHTAG https://t.co/hSRDAVX0Xb (Excelente crónica de USER en USER) HASHTAG	others 
5132	La Champions se mira por Espn, esta el mejor USER 👨‍💼 y el gran USER 👴. Periodismo del bueno HASHTAG	others 
5133	"Vaya equipo!!  Vaya temporada!!  Vaya estadio!!   Un verdadero deleite presenciar el triunfo del HASHTAG en HASHTAG,   Una experiencia inolvidable haber estado  en tremendo estadio!  HASHTAG https://t.co/85P1NBggZ2"	joy 
5134	Que “impredecible” es el fútbol, para no decir que injusto. HASHTAG	others 
5135	HASHTAG 💕cuántas historias se esconden en ellos.	others 
5136	Feliz HASHTAG y buenas lecturas para todos. https://t.co/BjVI2W3QNM	others 
5137	Las ligas las gana siempre el mejor el más regular HASHTAG 10 🏆 HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG ⚽🎙️ https://t.co/tFxqw9Nl5N	others 
5138	"HASHTAG se solidariza con HASHTAG por el incendio en HASHTAG   https://t.co/Q6vkh6zkS2"	others 
5139	"Mike Pompeo: ""Maduro tenía un avión listo para irse a Cuba y los rusos le dijeron que debería quedarse"" HASHTAG HASHTAG https://t.co/3fadpoDult https://t.co/TJJ2VGdAKV"	others 
5140	COMO ESTÁ MI ESPAÑITAAAAAAAAAAAAAAAAA ESA ESPAÑA BUENA AHÍ QUE TE AMO YO ! HASHTAG HASHTAG	joy 
5141	ARYA LA MEJOR, ES QUE LA AMO UF, QUÉ REINA HASHTAG HASHTAG HASHTAG https://t.co/dnFiWzVDkQ	joy 
5142	Ha sido controlado el incendio de la catedral, nostalgia y consternación para la comunidad católica ante esta emblemática perdida HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/lA11zI8G6n	sadness 
5143	USER Lo he conversado con mi señor padre y le he dicho lo mismo. Si es necesario ahí me tendrá. Dejo esta foto y lloro por HASHTAG https://t.co/938HG0LGnz	sadness 
5144	Lo vimos con tanta pena que ni nos hemos llamado HASHTAG	sadness 
5145	Solo diré del tercer capítulo de Juego de Tronos lo siguiente, por el momento, verlo con la luz apagada, sino no veréis una puta mierda. HASHTAG  HASHTAG	anger 
5146	El día para Casado no mejora, tras la debacle de HASHTAG HASHTAG, se acaba de comer un spoiler de HASHTAG y otro de HASHTAG	others 
5147	"HASHTAG Juan Gabriel HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/HfMDuTc0v2"	others 
5148	"🔴⚪👥  El 1⃣✖1⃣ del Atlético ante el Real Valladolid. HASHTAG HASHTAG HASHTAG   ➡ https://t.co/iTKgLo8foT https://t.co/mYZ0PuAzQ6"	others 
5149	"Una niña de 16 años HASHTAG inspira movimiento global para cuidar la tierra y urgir a los Estados (adultos) a responder a la crisis como ""si la casa se estuviera incendiando, y lo està"", ha dicho. Hitos tremendos, huelga feminista HASHTAG y hoy 15,  HASHTAG https://t.co/qKmMf424Qw"	surprise 
5150	Feliz día del Libro y Feliz día de San Jorge. HASHTAG📚 HASHTAG🌷 HASHTAG🇪🇸 HASHTAG🇪🇸 HASHTAG https://t.co/j4gdOH6WZD	joy 
5151	Libro recoge y analiza el cine chileno durante la dictadura HASHTAG https://t.co/9G3yEwMNPo	others 
5152	HASHTAG Verle a USER libre y liderando con el Presidente Interino USER el levantamiento esta mañana, fue lo más emocionante de los últimos tiempos. Parece una película de Hollywood. Ojalá Maburro NO salga ileso.	joy 
5153	En fin que disfruten lo votado lo malo es que nos joderemos todos ....a una mayoría le gusta que le roben, le suban impuestos y le lleven al paro HASHTAG	anger 
5154	Menudo asco de persona Luis Suárez. Da igual cuando leas esto HASHTAG	disgust 
5155	"¿La Sexta y TVE han sacado la música épica de la misma biblioteca?  Tremenda pereza HASHTAG HASHTAG"	disgust 
5156	HASHTAG activa plan contra grupos irregulares en estado de Táchira https://t.co/7wCAjCPR1y	others 
5157	Hasta buena la estrategia de USER sacando putas, parásitos y delincuentes de HASHTAG sin utilizar la fuerza.#tensiónenvenezuela HASHTAG HASHTAG USER USER USER	others 
5158	"""Tú que eres hoy del mundo fresco adorno, Pregón de la radiante primavera, Sepultas tu poder en el capullo, Dulce egoísta que malgasta ahorrando.  Del mundo ten piedad: que tú y la tumba, Ávidos, lo que es suyo no devoren"". HASHTAG HASHTAG  USER  USER https://t.co/3mMLf1GItq"	others 
5159	Ya se fue, lo hubiese hecho hace años y evitaba matar tanta gente... HASHTAG HASHTAG https://t.co/b9Co0OIPhl	others 
5160	"Ais, pero me da un poco de cosa. Ahora Cersei suena a villana de pacotilla. Este debería haber sido el final de la serie.   HASHTAG HASHTAG HASHTAG HASHTAG"	sadness 
5161	HASHTAG Thunberg: Cambio de clima | Opinión | EL PAÍS https://t.co/4WhTpZ664Q	others 
5162	"Una campaña improvisada:   1) USER visita un grupo reducido de empresarios por la mañana.   2) Algún iluminado de su equipo le recuerda que es el HASHTAG   3) Graba un mensaje sobre libros y la lectura ya que no hay más eventos en el día 👎🏼  Todo en la capital. https://t.co/gPbfMBm6Y2"	others 
5163	"Valverde: ""La temporada es un éxito y ya podemos hablar de conseguir un doblete"" USER HASHTAG ➡️ ""Messi es el centro de todo esto, su época en el Barcelona es la que marca"" https://t.co/jHeUfX3eJb"	joy 
5164	"HASHTAG🇪🇸 ¡Se termina el primer tiempo!  USER 0-0 USER   EN VIVO:  https://t.co/1RXJmqFCeo"	others 
5165	Hoy a cerrar HASHTAG y a celebrarlo. La Octava en once años..., La caverna sufre en silencio..	joy 
5166	"USER USER Dos noticias juntas que se entienden mejor.  HASHTAG HASHTAG https://t.co/19HFktGG0F"	others 
5167	HASHTAG El líder opositor Leopoldo López permanecerá en las instalaciones de la embajada de Chile en Caracas junto con su familia https://t.co/dSYM40OsiP vía USER	others 
5168	Vidal titular ctm . No aguanto más de la ansiedad HASHTAG HASHTAG HASHTAG	others 
5169	Miércoles de HASHTAG en la oficina. https://t.co/mspeyohpeG	others 
5170	Pablo Fracasado tras su resultado electoral. USER USER HASHTAG HASHTAG HASHTAG https://t.co/Z1z5n3Z7Xm	others 
5171	"Creo que las tragedias se deben dejar en paz.   Yo lo llamo respeto. HASHTAG"	others 
5172	El mejor capítulo de la historia de la mejor serie de la historia... y no hay debate. Lo de Arya Increíble... HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG	joy 
5173	No me quisiera imaginar al HASHTAG sin Messi, sin el enano son un equipo muy inferior. HASHTAG	sadness 
5174	Así me he quedado con el capítulo de HASHTAG https://t.co/f9GPiJCzdi	others 
5175	HASHTAG | HASHTAG | Finalizó el 1er Tiempo | HASHTAG 1 | HASHTAG 0 | Seguí el fútbol en HASHTAG!!	others 
5176	"Que el mundo lo vea dale RT:  Este es el ilegítimo y corrupto régimen de Maduro.   HASHTAG  HASHTAG   https://t.co/JpKtMQEiOk"	others 
5177	Yo recomiendo bloquear a cada imbécil comunista desestabilizador para q no puedan hablar y nadie les presté atención: A BLOQUEAR LOS PAGADOS X G2 Y CHAVISTAS DE MIERDA, NO LOS DEJEMOS HABLAR!! HASHTAG	anger 
5178	Tío la peña es muy ingeniosa con lo de las HASHTAG me estoy estallando JAJA	joy 
5179	HASHTAG por nomentos el  USER  incomoda, ahoga y sofoca al USER  ya merecerian al menos el empate, muy buena semifinal de USER 😎🖒	others 
5180	Pero venezuela no está saliendo de un problema, para entrar a otro mar grave , ahora si hay justificación para una guerra si ellos midan Moisés inician la guerra. No crean que la guerra es la solucion . HASHTAG HASHTAG HASHTAG HASHTAG	anger 
5181	Fuimos a ver a USER la HASHTAG, eran las 14:03 y todavía ni prendían la pantalla, da MUCHO CORAJE 😡 no haber podido ver ni la ceremonia ni los primeros minutos de juego, esos detalles hacen que volvamos y disfrutemos la experiencia, cuiden eso.	others 
5182	El que diga que USER está haciendo un golpe de estado en HASHTAG no se ha enterado que es el Presidente Encargado del País. Gracias!	others 
5183	Nuevamente mi Barça de Oro se perfila para campeón de la HASHTAG y los memes ya están más que listos: 😆😆😆 https://t.co/NvfAn1V4GX	joy 
5184	"Felicitar a los culés por el título d liga. ENHORABUENA  HASHTAG  HASHTAG  HASHTAG"	joy 
5185	HASHTAG HASHTAG HASHTAG a dar todo si se puede... Contra un grande.	others 
5186	Miren el hijo de puta.. Como todo comunista HASHTAG HASHTAG USER https://t.co/b1zTwE7tz2	anger 
5187	"Hoy será un gran día:  - HASHTAG  - HASHTAG  - HASHTAG   Así en ese estricto orden.  Qué más le pido a la vida un miércoles festivo?"	joy 
5188	Quien haya planeado que salgan a la vez, no ha pensado que podemos verles a los tres pero que solo podemos escuchar a uno. HASHTAG HASHTAG USER USER USER	others 
5189	"USER cayó en lo insólito, en el colmo de lo irracional, se puede ser opositor sin ser estúpido pero este señor demuestra que sí se puede. Culpa a USER y los HASHTAG de la tragedia de HASHTAG   HASHTAG HASHTAG https://t.co/i64iKzYHqf"	anger 
5190	"Somos un país maravilloso... Hemos hecho que pase, pero sobre todo hemos hecho que no pasen.  Y sí, aún queda mucho camino por recorrer, pero menudo golpe en la mesa...  Qué orgullo y qué emoción. ♥️  HASHTAG 🇪🇸"	joy 
5191	Entre mis amigos de USER leyendo mis últimos poemas. ¡Feliz día del libro! HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG… https://t.co/ptovlEqvJ1	joy 
5192	Madre mía 😨¿Habéis visto el último capítulo de HASHTAG? 😱😱😱	surprise 
5193	Jürgen Klopp  merece el reconocimiento de ser un TREMENDO ENTRENADOR, dejen de hablar siempre de los mismos HASHTAG	others 
5194	HASHTAG ni derechita cobarde ni valiente ✌🏽	disgust 
5195	Tremendo juego que se viene, una final adelantada HASHTAG	surprise 
5196	"USER Tu nunca eres mencionado porque eres apenas un narcotraficante fracasado.    A ti, nadie te ofrecerá perdón. Tus compañeros ya tiraron la toalla.  Tu destino es muy fúnebre.  HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/kQu2EbhYfX"	anger 
5197	HASHTAG y una emotiva celebración con su gente tras el título obtenido. Con HASHTAG en el bolsillo y de la mano de HASHTAG ¿van por la triple corona? https://t.co/ZpnnvII2zL	others 
5198	"A la gente toda mierda le molesta, si te gusta una serie te critican, si sientes empatía por el incendio en HASHTAG, si tu youtuber favorito llega de visita a tu país.  Toda mierda le molesta a la Gente"	anger 
5199	Felicidades al USER que se ha proclamado campeón de la HASHTAG tras vencer al Levante. HASHTAG	joy 
